YEAR,DIVISION_ID,DIVISION,NPA,LOCATION,PLACE_TYPE,PLACE_DETAIL,NIBRS,STATUS,MONTH
2021,26,Westover,290,Indoors,Retail,Gas Station,Shoplifting,Closed,08
2021,06,Eastway,2,Indoors,Retail,Convenience Store,Shoplifting,Closed,08
2021,06,Eastway,389,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,08
2021,01,Central,341,Parking Lot,Open Area,Other - Open Area,Simple Assault,Closed,08
2021,02,Metro,6,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Open,08
2021,27,Freedom,385,Outdoors,Residential,Apartment/Duplex Private Res,Aggravated Assault,Open,08
2021,26,Westover,120,Outdoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,08
2021,14,University City,275,Outdoors,Retail,Other - Retail,Intimidation,Closed,08
2021,06,Eastway,2,Parking Lot,Retail,Gas Station,Drug/Narcotic Violations,Open,08
2021,21,Steele Creek,76,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,08
2021,26,Westover,393,Outdoors,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Open,08
2021,11,North,125,Indoors,Retail,Convenience Store,Shoplifting,Open,08
2021,01,Central,341,Parking Deck,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,08
2021,02,Metro,70,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Closed,08
2021,14,University City,46,Parking Lot,Open Area,Street/Highway,All Other Offenses,Open,08
2021,27,Freedom,73,Indoors,Residential,Private Residence,Missing Person,Closed,08
2021,11,North,123,Indoors,Retail,Grocery Store/Supermarket,Shoplifting,Open,08
2021,16,Providence,366,Outdoors,Commercial Place,Restaurant/Diner/Coffee Shop,Simple Assault,Open,08
2021,21,Steele Creek,174,Indoors,Residential,Private Residence,Burglary/B&E,Open,08
2021,27,Freedom,190,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,08
2021,14,University City,60,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,08
2021,14,University City,336,Outdoors,Residential,Private Residence,Aggravated Assault,Open,08
2021,14,University City,48,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,08
2021,12,Hickory Grove,127,Outdoors,Residential,Private Residence,All Other Offenses,Open,08
2021,02,Metro,369,Parking Lot,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,08
2021,22,South,303,Indoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,08
2021,16,Providence,28,Outdoors,Retail,Gas Station,All Other Thefts,Open,08
2021,02,Metro,363,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,08
2021,11,North,72,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,08
2021,14,University City,64,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,08
2021,17,Independence,287,Indoors,Retail,Other - Retail,Shoplifting,Open,08
2021,16,Providence,28,Indoors,Retail,Other - Retail,Shoplifting,Open,08
2021,01,Central,339,Parking Deck,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,08
2021,11,North,72,Indoors,Retail,Department Store,Shoplifting,Open,08
2021,06,Eastway,344,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,08
2021,07,North Tryon,371,Outdoors,Commercial Place,Restaurant/Diner/Coffee Shop,Drug/Narcotic Violations,Closed,08
2021,11,North,125,Outdoors,Residential,Private Residence,All Other Offenses,Closed,08
2021,14,University City,329,Indoors,Residential,Apartment/Duplex Private Res,Missing Person,Closed,08
2021,16,Providence,370,Indoors,Residential,Private Residence,Simple Assault,Open,08
2021,27,Freedom,199,Indoors,Residential,Private Residence,Burglary/B&E,Open,08
2021,11,North,238,Indoors,Residential,Private Residence,Burglary/B&E,Open,08
2021,16,Providence,193,Parking Lot,Residential,Apartment/Duplex Private Res,All Other Offenses,Closed,08
2021,27,Freedom,140,Outdoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,Closed,08
2021,22,South,176,Indoors,Residential,Private Residence,Simple Assault,Closed,08
2021,26,Westover,290,Outdoors,Open Area,Other - Open Area,Damage/Vandalism Of Property,Open,08
2021,14,University City,331,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,08
2021,26,Westover,294,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,08
2021,12,Hickory Grove,227,Indoors,Residential,Private Residence,Missing Person,Closed,08
2021,16,Providence,366,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,08
2021,07,North Tryon,304,Indoors,Retail,Convenience Store,Shoplifting,Open,08
2021,27,Freedom,140,Outdoors,Residential,Private Residence,Aggravated Assault,Open,08
2021,07,North Tryon,371,Outdoors,Open Area,Street/Highway,Aggravated Assault,Open,08
2021,02,Metro,295,Outdoors,Residential,Private Residence,All Other Thefts,Open,08
2021,26,Westover,121,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,08
2021,02,Metro,374,Outdoors,Open Area,Other - Open Area,Intimidation,Open,08
2021,01,Central,339,Outdoors,Open Area,Other - Open Area,All Other Offenses,Open,08
2021,26,Westover,121,Indoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,Closed,08
2021,17,Independence,16,Parking Lot,Commercial Place,Other - Commercial Place,All Other Offenses,Open,08
2021,14,University City,65,Indoors,Retail,Grocery Store/Supermarket,Shoplifting,Open,08
2021,06,Eastway,2,Indoors,Retail,Gas Station,Shoplifting,Open,08
2021,07,North Tryon,138,Parking Lot,Commercial Place,Restaurant/Diner/Coffee Shop,Drug/Narcotic Violations,Closed,08
2021,02,Metro,361,Outdoors,Open Area,Other - Open Area,Motor Vehicle Theft,Open,08
2021,27,Freedom,34,Indoors,Residential,Private Residence,Aggravated Assault,Closed,08
2021,14,University City,66,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,08
2021,27,Freedom,346,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,08
2021,14,University City,265,Indoors,Residential,Private Residence,Burglary/B&E,Open,08
2021,12,Hickory Grove,325,Indoors,Residential,Private Residence,Motor Vehicle Theft,Closed,08
2021,21,Steele Creek,313,Indoors,Commercial Place,Other - Commercial Place,All Other Thefts,Open,08
2021,21,Steele Creek,71,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,08
2021,22,South,233,Outdoors,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,08
2021,07,North Tryon,17,Indoors,Retail,Convenience Store,Shoplifting,Open,08
2021,06,Eastway,315,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,08
2021,26,Westover,30,Outdoors,Open Area,Street/Highway,Aggravated Assault,Open,08
2021,11,North,117,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Open,08
2021,14,University City,273,Indoors,Residential,Private Residence,Aggravated Assault,Open,08
2021,27,Freedom,173,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,08
2021,01,Central,341,Parking Lot,Open Area,Other - Open Area,All Other Offenses,Open,08
2021,17,Independence,287,Indoors,Retail,Other - Retail,Other Unlisted Non-Criminal,Closed,08
2021,02,Metro,6,Indoors,Residential,Private Residence,Burglary/B&E,Open,08
2021,14,University City,275,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,08
2021,27,Freedom,258,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,08
2021,06,Eastway,22,Outdoors,Open Area,Street/Highway,Damage/Vandalism Of Property,Closed,08
2021,21,Steele Creek,96,Indoors,Retail,Department Store,Shoplifting,Closed,08
2021,22,South,257,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,08
2021,11,North,123,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,08
2021,01,Central,342,Indoors,Commercial Place,Hotel/Motel,All Other Offenses,Closed,08
2021,06,Eastway,2,Indoors,Retail,Convenience Store,Shoplifting,Open,08
2021,16,Providence,392,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,08
2021,01,Central,342,Parking Deck,Commercial Place,Hotel/Motel,All Other Offenses,Open,08
2021,07,North Tryon,10,Indoors,Retail,Gas Station,Shoplifting,Open,08
2021,16,Providence,69,Outdoors,Open Area,Street/Highway,Simple Assault,Closed,08
2021,01,Central,3,Indoors,Retail,Other - Retail,Shoplifting,Open,08
2021,17,Independence,23,Outdoors,Residential,Apartment/Duplex Private Res,Intimidation,Open,08
2021,17,Independence,107,Parking Lot,Open Area,Street/Highway,All Other Thefts,Open,08
2021,11,North,337,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,08
2021,26,Westover,383,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,08
2021,22,South,20,Indoors,Residential,Private Residence,Aggravated Assault,Closed,08
2021,01,Central,384,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,08
2021,07,North Tryon,304,Indoors,Residential,Apartment/Duplex Private Res,Intimidation,Open,08
2021,26,Westover,383,Outdoors,Retail,Gas Station,All Other Thefts,Open,08
2021,16,Providence,364,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,08
2021,14,University City,331,Outdoors,Retail,Gas Station,Aggravated Assault,Closed,08
2021,16,Providence,320,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Other Unlisted Non-Criminal,Closed,08
2021,11,North,158,Outdoors,Residential,Private Residence,Drug/Narcotic Violations,Closed,07
2021,14,University City,60,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2021,21,Steele Creek,96,Indoors,Residential,Private Residence,All Other Offenses,Closed,07
2021,21,Steele Creek,96,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2021,11,North,49,Other,Open Area,Street/Highway,Simple Assault,Open,07
2021,21,Steele Creek,53,Outdoors,Retail,Gas Station,Drug/Narcotic Violations,Closed,07
2021,21,Steele Creek,256,Outdoors,Residential,Private Residence,All Other Thefts,Open,07
2021,12,Hickory Grove,229,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,07
2021,14,University City,331,Parking Deck,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2021,14,University City,66,Indoors,Retail,Grocery Store/Supermarket,Other Unlisted Non-Criminal,Closed,07
2021,02,Metro,139,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2021,14,University City,331,Outdoors,Commercial Place,Restaurant/Diner/Coffee Shop,Damage/Vandalism Of Property,Open,07
2021,17,Independence,248,Outdoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,07
2021,26,Westover,294,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,07
2021,22,South,115,Indoors,Residential,Private Residence,Intimidation,Open,07
2021,14,University City,331,Indoors,Retail,Department Store,All Other Thefts,Open,07
2021,14,University City,259,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,07
2021,21,Steele Creek,77,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2021,26,Westover,106,Indoors,Retail,Grocery Store/Supermarket,Shoplifting,Open,07
2021,11,North,250,Outdoors,Residential,Private Residence,Intimidation,Closed,07
2021,01,Central,342,Outdoors,Open Area,Street/Highway,Aggravated Assault,Open,07
2021,14,University City,155,Indoors,Residential,Private Residence,Missing Person,Closed,07
2021,01,Central,384,Outdoors,Open Area,Street/Highway,Damage/Vandalism Of Property,Open,07
2021,21,Steele Creek,68,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,07
2021,02,Metro,126,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2021,11,North,72,Outdoors,Retail,Convenience Store,Simple Assault,Open,07
2021,21,Steele Creek,71,Parking Lot,Retail,Other - Retail,Other Unlisted Non-Criminal,Closed,07
2021,01,Central,341,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2021,07,North Tryon,312,Outdoors,Open Area,Street/Highway,Aggravated Assault,Open,07
2021,14,University City,64,Outdoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Open,07
2021,12,Hickory Grove,59,Outdoors,Open Area,Other - Open Area,All Other Thefts,Closed,07
2021,11,North,232,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Open,07
2021,21,Steele Creek,93,Indoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,07
2021,27,Freedom,199,Indoors,Residential,Private Residence,All Other Offenses,Closed,07
2021,06,Eastway,378,Parking Lot,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,07
2021,21,Steele Creek,289,Parking Lot,Retail,Department Store,All Other Offenses,Open,07
2021,02,Metro,374,Parking Lot,Retail,Gas Station,Motor Vehicle Theft,Closed,07
2021,12,Hickory Grove,244,Indoors,Residential,Private Residence,Burglary/B&E,Open,07
2021,26,Westover,290,Indoors,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,07
2021,27,Freedom,158,Parking Lot,Commercial Place,Other - Commercial Place,All Other Thefts,Open,07
2021,22,South,56,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Open,07
2021,27,Freedom,137,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,07
2021,02,Metro,311,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,07
2021,02,Metro,6,Indoors,Commercial Place,Hotel/Motel,Damage/Vandalism Of Property,Open,07
2021,21,Steele Creek,82,Parking Lot,Retail,Gas Station,Motor Vehicle Theft,Open,07
2021,12,Hickory Grove,146,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,07
2021,26,Westover,120,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,07
2021,07,North Tryon,371,Other,Retail,Convenience Store,All Other Offenses,Closed,07
2021,21,Steele Creek,116,Indoors,Residential,Apartment/Duplex Private Res,Missing Person,Open,07
2021,21,Steele Creek,53,Outdoors,Residential,Private Residence,Drug/Narcotic Violations,Open,07
2021,17,Independence,287,Parking Lot,Retail,Other - Retail,All Other Thefts,Open,07
2021,17,Independence,270,Outdoors,Commercial Place,Other - Commercial Place,Other Unlisted Non-Criminal,Closed,07
2021,16,Providence,3,Parking Lot,Retail,Grocery Store/Supermarket,Damage/Vandalism Of Property,Open,07
2021,26,Westover,326,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,07
2021,01,Central,338,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2021,06,Eastway,164,Indoors,Retail,Grocery Store/Supermarket,All Other Thefts,Open,07
2021,14,University City,60,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,07
2021,14,University City,195,Indoors,Residential,Private Residence,Intimidation,Open,07
2021,17,Independence,27,Indoors,Residential,Private Residence,All Other Thefts,Closed,07
2021,06,Eastway,164,Indoors,Residential,Private Residence,Burglary/B&E,Open,07
2021,12,Hickory Grove,146,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Closed,07
2021,17,Independence,287,Parking Lot,Retail,Other - Retail,All Other Thefts,Open,07
2021,14,University City,46,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2021,01,Central,384,Parking Lot,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,07
2021,01,Central,338,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2021,22,South,172,Indoors,Retail,Other - Retail,Shoplifting,Closed,07
2021,14,University City,219,Outdoors,Commercial Place,Hotel/Motel,Other Unlisted Non-Criminal,Closed,07
2021,26,Westover,321,Outdoors,Residential,Private Residence,Intimidation,Open,07
2021,11,North,72,Parking Lot,Residential,Apartment/Duplex Private Res,Intimidation,Open,07
2021,02,Metro,124,Indoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,07
2021,22,South,172,Indoors,Retail,Other - Retail,Shoplifting,Closed,07
2021,07,North Tryon,103,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,07
2021,12,Hickory Grove,162,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,07
2021,14,University City,219,Indoors,Retail,Other - Retail,Shoplifting,Open,07
2021,06,Eastway,314,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2021,22,South,255,Indoors,Residential,Private Residence,Simple Assault,Closed,07
2021,26,Westover,290,Outdoors,Retail,Grocery Store/Supermarket,Drug/Narcotic Violations,Closed,07
2021,07,North Tryon,128,Indoors,Residential,Apartment/Duplex Private Res,Missing Person,Closed,07
2021,02,Metro,126,Indoors,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,07
2021,14,University City,80,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,07
2021,12,Hickory Grove,197,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,07
2021,28,Airport,122,Outdoors,Open Area,Street/Highway,Aggravated Assault,Closed,07
2021,06,Eastway,389,Outdoors,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Closed,07
2021,12,Hickory Grove,197,Outdoors,Residential,Private Residence,All Other Thefts,Closed,07
2021,02,Metro,70,Outdoors,Residential,Private Residence,Burglary/B&E,Open,07
2021,07,North Tryon,371,Other,Commercial Place,Other - Commercial Place,All Other Offenses,Closed,07
2021,06,Eastway,378,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,07
2021,26,Westover,381,Parking Lot,Retail,Gas Station,Other Unlisted Non-Criminal,Closed,07
